,id,name,city,cuisine,rating
344,344,Juveniles Wine Bar,Paris,"french, wine bar, vegetarian friendly",4.5
345,345,Cafe des Anges,Paris,"french, bar, cafe, european, vegetarian friendly, vegan options",4.0
346,346,Kuccini,Paris,"italian, mediterranean, european, vegetarian friendly, vegan options",4.5
347,347,La Ferrandaise,Paris,"french, european, gastropub",4.5
348,348,Boucherie Rouliere,Paris,"french, european",4.5
349,349,Itineraires,Paris,"french, european, vegetarian friendly, gluten free options",4.5
350,350,L'estrapade,Paris,"french, vegetarian friendly",4.5
351,351,Soul Kitchen,Paris,"french, cafe, vegetarian friendly, vegan options, gluten free options",4.5
352,352,Les Marches,Paris,"french, gastropub, delicatessen",4.0
353,353,Les Arlots,Paris,"french, european",4.5
354,354,La Cantine Du Troquet Daguerre,Paris,"french, european",4.5
355,355,Le Mesturet,Paris,"french, european, vegetarian friendly",4.0
356,356,restaurant buddha,Paris,"indian, asian, nepali, vegetarian friendly, vegan options",4.5
357,357,Le Brun,Paris,"french, european, contemporary, vegetarian friendly",5.0
358,358,Benedict,Paris,"french, american, european, vegetarian friendly, vegan options, gluten free options",4.0
359,359,Monjul,Paris,"french, european, contemporary, fusion, vegetarian friendly",4.5
360,360,Restaurant Sur la Braise,Paris,"french, steakhouse, barbecue, argentinean, grill",4.5
361,361,Tempero,Paris,"french, european, vegetarian friendly",4.5
362,362,Le Recepteur,Paris,"french, european, vegetarian friendly",4.5
363,363,Chez Robert et Louise,Paris,"french, steakhouse, barbecue, european",4.0
364,364,Neige d'ete,Paris,"french, european",4.5
365,365,Le Fumoir,Paris,"french, european, vegetarian friendly, vegan options",4.0
366,366,La Fresque,Paris,"french, european, vegetarian friendly",4.0
367,367,La Mascotte,Paris,"french, seafood, european, gluten free options",4.0
368,368,Le Cherine,Paris,"lebanese, mediterranean, middle eastern, vegetarian friendly, vegan options",5.0
369,369,Jimmy 2 Fois,Paris,"italian, pizza, vegetarian friendly, vegan options",5.0
370,370,Ober Mamma,Paris,"italian, pizza, mediterranean, european, vegetarian friendly, vegan options",4.0
371,371,Soon Grill,Paris,"asian, korean, barbecue, vegetarian friendly, vegan options",4.5
372,372,U Mulinu,Paris,"diner, french, mediterranean, european",4.5
373,373,Le Chalet Savoyard,Paris,"french, swiss, vegetarian friendly",4.5
374,374,Verjus,Paris,"french, wine bar, contemporary, vegetarian friendly, gluten free options",4.5
375,375,Loulou Friendly Diner,Paris,"french, cafe, diner, australian, american, vegetarian friendly, vegan options, gluten free options",4.0
376,376,L'Artiste,Paris,"french, bar, european, vegetarian friendly",4.0
377,377,Cafe des Musees,Paris,"french, european, vegetarian friendly, gluten free options",4.0
378,378,Auberge Bressane,Paris,"french, european, vegetarian friendly",4.5
379,379,Les Ombres,Paris,"french, european, contemporary, fusion, vegetarian friendly",4.0
380,380,Le Petit Cler,Paris,"french, european, vegetarian friendly",4.0
381,381,Graindorge,Paris,"french, belgian, european",4.5
382,382,Restaurant de la Tour,Paris,"french, european, vegetarian friendly",4.5
383,383,L'Auberge Aveyronnaise,Paris,"french, european, vegetarian friendly",4.0
384,384,Chez Delphine,Paris,"french, diner",5.0
385,385,Pascade,Paris,"french, european, vegetarian friendly",4.5
386,386,Freddy's,Paris,"french, european, wine bar, vegetarian friendly",4.5
387,387,L'Apibo,Paris,"french, european, vegetarian friendly, gluten free options",4.5
388,388,Bar a Iode,Paris,"french, seafood, gluten free options",4.5
389,389,Les Petites Assiettes,Paris,"french, european, vegetarian friendly, vegan options, gluten free options",4.5
390,390,HD Diner Chatelet,Paris,"american, vegetarian friendly, vegan options",4.0
391,391,La Rotonde,Paris,"french, european, gastropub, vegetarian friendly, vegan options, gluten free options",4.0
392,392,Papi Henri,Paris,"french, european, vegetarian friendly",4.5
393,393,L'Ami Jean,Paris,"french, european, gastropub",4.0
394,394,A Noste,Paris,"french, european, spanish, vegetarian friendly, vegan options, gluten free options",4.0
395,395,Laduree,Paris,"french, vegetarian friendly",4.0
396,396,"Street, Bangkok Local Food",Paris,"fast food, asian, thai, vegetarian friendly, vegan options",4.5
397,397,Pramil,Paris,"french, european, vegetarian friendly, gluten free options",4.5
398,398,Tomy & Co,Paris,"french, european, vegetarian friendly",4.5
399,399,Le Paris Montparnasse,Paris,"french, european, vegetarian friendly, vegan options, gluten free options",4.0
400,400,Phebe,Paris,"french, european, vegetarian friendly, vegan options",4.5
401,401,The Frog Revolution,Paris,"american, bar, pub, brew pub, vegetarian friendly",4.5
402,402,Le Belisaire,Paris,"french, european",4.5
403,403,Le Jules Verne,Paris,"french, european",4.0
404,404,Le Suffren,Paris,"french, seafood, european, vegetarian friendly, vegan options",4.0
405,405,L'Atelier De Joel Robuchon,Paris,"french, european, vegetarian friendly, vegan options, gluten free options",4.0
406,406,L'Arpege,Paris,"french, european, vegetarian friendly, vegan options, gluten free options",4.0
407,407,L'Espadon,Paris,"french, european, vegetarian friendly, gluten free options",4.5
408,408,Lë█¬Anthracite,Paris,"french, mediterranean",5.0
409,409,Les Deserteurs,Paris,"french, european, vegetarian friendly",4.5
410,410,Au Petit Riche,Paris,"french, european, vegetarian friendly, gluten free options",4.0
411,411,Le Picotin,Paris,"french, european, vegetarian friendly",4.5
412,412,La Cave Gourmande,Paris,"french, european",4.5
413,413,Le Saint Regis,Paris,"french, cafe, european, vegetarian friendly",4.0
414,414,Grains Nobles et Plus,Paris,"french, european, wine bar, vegetarian friendly, gluten free options",4.5
415,415,Le Petit Baigneur,Paris,"french, european",4.5
416,416,Le Coryllis,Paris,"italian, mediterranean, european, vegetarian friendly, vegan options",4.5
417,417,6 New York,Paris,"french, vegetarian friendly",4.5
418,418,Chez Maxence,Paris,"french, vegetarian friendly",5.0
419,419,L'Atelier Libanais,Paris,"lebanese, mediterranean, middle eastern, vegetarian friendly, vegan options",4.5
420,420,La Robe de la Girafe,Paris,"french, european, vegetarian friendly",4.5
421,421,Les Artizans,Paris,"french, european, vegetarian friendly",4.5
422,422,La Coincidence,Paris,"french, european, vegetarian friendly, gluten free options",4.5
423,423,Prive de Dessert,Paris,"french, european, vegetarian friendly",4.0
424,424,Baffo,Paris,"italian, mediterranean, european, vegetarian friendly, gluten free options, vegan options",4.5
425,425,Restaurant Ken Kawasaki,Paris,"japanese, fusion",5.0
426,426,Maison Rostang,Paris,"french, european, vegetarian friendly",4.5
427,427,La Creperie,Paris,"french, european, vegetarian friendly, vegan options",4.5
428,428,J J,Paris,"french, european, vegetarian friendly",4.5
429,429,La Catrina,Paris,"mexican, latin, street food, central american, vegetarian friendly, vegan options",4.5
430,430,58 Tour Eiffel,Paris,"french, european, contemporary, vegetarian friendly",4.0
431,431,Villa Dondelli,Paris,"italian, european, vegetarian friendly",4.0
432,432,La Petite Tour,Paris,"french, european, vegetarian friendly",4.5
433,433,Restaurant Georgette,Paris,"french, european, gastropub, vegetarian friendly",4.5
434,434,Le Baudelaire,Paris,"french, european, vegetarian friendly, gluten free options",4.5
435,435,Le Petit Sommelier,Paris,"french, european",4.0
436,436,Les Pinces Pigalle,Paris,"french, american, steakhouse, seafood, european",4.5
437,437,Caius,Paris,"french, european, vegetarian friendly, gluten free options",4.5
438,438,Le Barav,Paris,"french, wine bar",4.5
439,439,Restaurant L'Oseille,Paris,"french, wine bar, gastropub, vegetarian friendly, vegan options, gluten free options",5.0
440,440,Autour du Saumon,Paris,"european, scandinavian",4.5
441,441,Papa Jazz Club,Paris,"french, european, vegetarian friendly",4.5
442,442,Restaurant Akrame,Paris,"french, european, vegetarian friendly",4.5
443,443,Saturne,Paris,"french, european, contemporary, vegetarian friendly, gluten free options",4.0
444,444,le goyavier,Paris,cajun & creole,4.5
445,445,Gaspard de la Nuit,Paris,"french, european",4.5
446,446,Racina,Paris,"italian, pizza, mediterranean, european, delicatessen, vegetarian friendly, vegan options",4.5
447,447,Pizzeria Popolare,Paris,"italian, pizza, mediterranean, european, vegetarian friendly",4.0
448,448,La Brasserie du Louvre,Paris,"french, european, vegetarian friendly, gluten free options",4.0
449,449,L'Ardoise,Paris,"french, european, vegetarian friendly",4.0
450,450,Pink Mamma,Paris,"italian, mediterranean, barbecue, european, vegetarian friendly, vegan options",4.0
451,451,Les Pinces,Paris,"french, seafood, european",4.0
452,452,Chameleon Restaurant,Paris,"french, european, vegetarian friendly",4.5
453,453,Wall Street Pigalle,Paris,"bar, pub, wine bar, vegetarian friendly",4.5
454,454,Johana's FISH & CHIPS,Paris,british,4.5
455,455,L'Atelier de Joel Robuchon Etoile,Paris,"french, european, vegetarian friendly, vegan options, gluten free options",4.0
456,456,Pozada,Paris,"french, european, wine bar, vegetarian friendly",4.5
457,457,Les Petits Crus,Paris,"french, european, wine bar, vegetarian friendly",5.0
458,458,Le Berbere,Paris,"moroccan, mediterranean, middle eastern, tunisian, halal, vegetarian friendly",4.5
459,459,Virtus,Paris,"contemporary, gastropub",4.5
460,460,Restaurant Pompei,Paris,"italian, pizza, european, vegetarian friendly",4.0
461,461,Miss Ko,Paris,"japanese, sushi, asian, fusion, vegetarian friendly, vegan options, gluten free options",4.0
462,462,Restaurant Capucine Cafe,Paris,"french, european, delicatessen, gastropub, vegetarian friendly",4.0
463,463,L'Elan 9,Paris,"french, gastropub",5.0
464,464,Camille,Paris,"french, european, vegetarian friendly",4.0
465,465,Yam'Tcha,Paris,"french, asian, vegetarian friendly",4.5
466,466,La Dame de Pic,Paris,"french, european",4.0
467,467,Le Bookie,Paris,"italian, pizza, european, vegetarian friendly, vegan options",4.5
468,468,Le Cambodge,Paris,"asian, vietnamese, cambodian, vegetarian friendly, vegan options",4.5
469,469,Saint James Paris - Le Restaurant,Paris,"french, european, vegetarian friendly, gluten free options",4.5
470,470,Alfio,Paris,"italian, pizza, european, gastropub, vegetarian friendly, vegan options",4.5
471,471,Eggs & Co,Paris,"french, european, vegetarian friendly, vegan options",4.0
472,472,La Bontendrie,Paris,"french, european",4.5
473,473,Aux Enfants Gates,Paris,"french, european",4.5
474,474,Chez Janou,Paris,"french, european, vegetarian friendly, gluten free options",4.0
475,475,La Table Des Insolents,Paris,french,4.5
476,476,Le Mal Barre,Paris,"american, vegetarian friendly",4.5
477,477,Le 404,Paris,"moroccan, mediterranean, middle eastern, vegetarian friendly, vegan options, halal",4.0
478,478,Casa Festa,Paris,"italian, pizza, european, vegetarian friendly, vegan options",4.5
479,479,Via Emilia,Paris,"italian, mediterranean, european, vegetarian friendly, vegan options",5.0
480,480,Les Fauves,Paris,"french, bar, pub, european, vegetarian friendly, vegan options, gluten free options",4.5
481,481,La Petit Perigourdin,Paris,french,4.0
482,482,Comme au Vietnam,Paris,"asian, vietnamese, soups, vegetarian friendly, vegan options",4.0
484,484,L'Express de Lyon,Paris,"french, bar, european, pub",4.5
485,485,Le Chardenoux,Paris,french,4.0
486,486,Cacio e... peppe,Paris,"italian, mediterranean, european, vegetarian friendly",4.5
487,487,Fish La Boissonnerie,Paris,"french, european, contemporary, vegetarian friendly, gluten free options",4.5
489,489,Rainettes,Paris,"french, european, vegetarian friendly",4.5
490,490,Carre des Feuillants,Paris,"french, european, vegetarian friendly, gluten free options",4.5
491,491,La Table Afghane,Paris,"middle eastern, afghani, vegetarian friendly, halal",4.5
492,492,Benoit,Paris,"french, european",4.0
493,493,L'Epi Dupin,Paris,"french, european, vegetarian friendly, vegan options, gluten free options",4.0
494,494,Huitrerie Regis,Paris,"french, seafood, gluten free options",4.5
495,495,Buono Sano Bello,Paris,"italian, mediterranean, european, vegetarian friendly, vegan options",4.5
496,496,La Maison Bleue,Paris,"french, european",4.0
497,497,Les Philosophes,Paris,"french, european, vegetarian friendly, vegan options, gluten free options",4.0
498,498,L'Ardoise Gourmande,Paris,"french, european, vegetarian friendly",4.5
499,499,Le 975,Paris,"french, european",4.5
500,500,Mensae,Paris,"french, european",4.5
501,501,La Franche-Croquee,Paris,"french, fusion",5.0
502,502,Le Train Bleu,Paris,"french, vegetarian friendly, vegan options, gluten free options",4.0
503,503,TUK TUK : Thai Street Food,Paris,"thai, vegetarian friendly, vegan options, gluten free options",4.5
504,504,Les Fabricants,Paris,"french, european, vegetarian friendly",4.0
505,505,L'Arome,Paris,"french, european, vegetarian friendly",4.5
506,506,Il Sorrentino,Paris,"italian, european, vegetarian friendly, vegan options, gluten free options",4.5
507,507,Cafe Sud,Paris,"french, european, vegetarian friendly, gluten free options, vegan options",4.5
508,508,Le Resto,Paris,"french, european, contemporary",4.5
509,509,Sathees,Paris,"french, european, soups, healthy, vegetarian friendly, vegan options",4.5
510,510,Creperie Framboise Champs-Elysees,Paris,"french, vegetarian friendly, vegan options, gluten free options",4.0
511,511,L'Absinthe,Paris,"french, contemporary, european, vegetarian friendly",4.0
512,512,Dans le Noir ?,Paris,"french, vegetarian friendly, vegan options, gluten free options",4.0
513,513,24 Le Restaurant,Paris,"french, european, vegetarian friendly, vegan options",5.0
514,514,Fulgurances L'adresse,Paris,"french, european",4.5
515,515,Camelia,Paris,"french, european, vegetarian friendly, vegan options, gluten free options",4.5
516,516,Les Fables de La Fontaine,Paris,"french, european",4.0
517,517,Lao Chaleune,Paris,"asian, thai, vietnamese, vegetarian friendly, vegan options",4.5
518,518,Le Cardinal,Paris,"french, seafood, european, international, vegetarian friendly",4.0
519,519,La Petite Bouclerie,Paris,"french, european, vegetarian friendly",4.5
520,520,La Mere Poule,Paris,"french, european, vegetarian friendly",4.5
521,521,L'Armandie,Paris,"french, seafood, european, soups",4.5
522,522,La Crepe rit du Clown,Paris,"french, healthy, vegetarian friendly, gluten free options",4.5
523,523,Cafe Constant,Paris,"french, european",4.0
524,524,Polissons,Paris,french,4.5
525,525,Cafe de la Paix,Paris,"french, cafe, european, soups, vegetarian friendly, vegan options, gluten free options",4.0
526,526,VG,Paris,"american, fast food, vegetarian friendly, vegan options, gluten free options",4.5
527,527,Le 217 Brasserie Restaurant,Paris,french,4.5
528,528,Lucette fait des Crepes,Paris,"french, european, vegetarian friendly",4.5
529,529,Pages,Paris,"french, contemporary, european, vegetarian friendly",4.5
530,530,Chez Monsieur,Paris,"french, european, vegetarian friendly",4.5
531,531,Gai Moulin Bistro,Paris,"french, european, vegetarian friendly",4.0
